condition,response,bot_sentence,bot_question,check_index,property,tested_on,correct,workerid
memory_check,1,NA,NA,3,small tree,1,1,workerid_0499
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0499
memory_check,1,NA,NA,5,narrow street,1,1,workerid_0499
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0499
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0499
memory_check,1,NA,NA,8,weak wrestler,1,1,workerid_0499
memory_check,1,NA,NA,9,short street,1,1,workerid_0499
botcaptcha,patricia,"Joseph says to Patricia: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0500
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0500
memory_check,0,NA,NA,0,beautiful watch,0,1,workerid_0500
memory_check,0,NA,NA,1,loud choral concert,1,0,workerid_0500
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0500
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0500
memory_check,0,NA,NA,4,loud harp,1,0,workerid_0500
memory_check,0,NA,NA,5,loud mockingbird ,1,0,workerid_0500
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0500
memory_check,0,NA,NA,7,short podcast episode,1,0,workerid_0500
memory_check,0,NA,NA,8,big tree,1,0,workerid_0500
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0500
botcaptcha,patricia,"Michael says to Patricia: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0501
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0501
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0501
memory_check,0,NA,NA,1,light stick,1,0,workerid_0501
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0501
memory_check,1,NA,NA,3,long sitcom,1,1,workerid_0501
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0501
memory_check,1,NA,NA,5,expensive Japanese restaurant,1,1,workerid_0501
memory_check,0,NA,NA,6,wild animal,0,1,workerid_0501
memory_check,1,NA,NA,7,hot shopping mall,1,1,workerid_0501
memory_check,1,NA,NA,8,tall apartment building,1,1,workerid_0501
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0501
botcaptcha,Sarah,"David says to Sarah: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0502
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0502
memory_check,0,NA,NA,0,quick crockpot,1,0,workerid_0502
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0502
memory_check,1,NA,NA,2,beautiful watch,0,0,workerid_0502
memory_check,0,NA,NA,3,strong wall paint,1,0,workerid_0502
memory_check,0,NA,NA,4,slow elephant,1,0,workerid_0502
memory_check,0,NA,NA,5,wild animal,0,1,workerid_0502
memory_check,1,NA,NA,6,purple guitar,0,0,workerid_0502
memory_check,1,NA,NA,7,shiny necklace,0,0,workerid_0502
memory_check,0,NA,NA,8,dark spaniel,1,0,workerid_0502
memory_check,1,NA,NA,9,tall giraffe,1,1,workerid_0502
botcaptcha,margaret,"Joseph says to Margaret: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0503
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0503
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0503
memory_check,1,NA,NA,1,loud acoustic guitar,1,1,workerid_0503
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0503
memory_check,1,NA,NA,3,heavy bike,1,1,workerid_0503
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0503
memory_check,1,NA,NA,5,warm summer,1,1,workerid_0503
memory_check,0,NA,NA,6,beautiful watch,0,1,workerid_0503
memory_check,1,NA,NA,7,light black paint,1,1,workerid_0503
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0503
memory_check,1,NA,NA,9,fast walker,1,1,workerid_0503
botcaptcha,margaret,"Robert says to Margaret: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0504
warm_up,structures,NA,NA,0,tall,Empire State Building,0,workerid_0504
memory_check,0,NA,NA,0,green shirt,0,1,workerid_0504
memory_check,0,NA,NA,1,beautiful watch,0,1,workerid_0504
memory_check,1,NA,NA,2,dark day,1,1,workerid_0504
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0504
memory_check,1,NA,NA,4,short movie,1,1,workerid_0504
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0504
memory_check,1,NA,NA,6,quiet guitar,1,1,workerid_0504
memory_check,1,NA,NA,7,big chihuahua,1,1,workerid_0504
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0504
memory_check,1,NA,NA,9,tall penguin,1,1,workerid_0504
botcaptcha,jessica,"Joseph says to Jessica: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0505
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0505
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0505
memory_check,1,NA,NA,1,warm pantry,1,1,workerid_0505
memory_check,1,NA,NA,2,soft carpet,1,1,workerid_0505
memory_check,1,NA,NA,3,cheap bottle of wine,1,1,workerid_0505
memory_check,1,NA,NA,4,small great dane,1,1,workerid_0505
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0505
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0505
memory_check,1,NA,NA,7,hard cucumber,1,1,workerid_0505
memory_check,0,NA,NA,8,beautiful watch,0,1,workerid_0505
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0505
botcaptcha,Elizabeth,"William says to Elizabeth: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0506
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0506
memory_check,1,NA,NA,0,quick crockpot,1,1,workerid_0506
memory_check,1,NA,NA,1,tall giraffe,1,1,workerid_0506
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0506
memory_check,1,NA,NA,3,cheap house,1,1,workerid_0506
memory_check,0,NA,NA,4,shiny necklace,0,1,workerid_0506
memory_check,0,NA,NA,5,wild animal,0,1,workerid_0506
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0506
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0506
memory_check,1,NA,NA,8,light black paint,1,1,workerid_0506
memory_check,1,NA,NA,9,warm salad,1,1,workerid_0506
botcaptcha,jessica,"John says to Jessica: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0507
warm_up,bilding,NA,NA,0,tall,Empire State Building,0,workerid_0507
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0507
memory_check,1,NA,NA,1,wild animal,0,0,workerid_0507
memory_check,1,NA,NA,2,small watermelon,1,1,workerid_0507
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0507
memory_check,1,NA,NA,4,big ant,1,1,workerid_0507
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0507
memory_check,1,NA,NA,6,quick turtle,1,1,workerid_0507
memory_check,1,NA,NA,7,cheap apartment,1,1,workerid_0507
memory_check,1,NA,NA,8,tall golfer,1,1,workerid_0507
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0507
botcaptcha,elizabeth,"William says to Elizabeth: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0508
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0508
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0508
memory_check,0,NA,NA,1,small oven,1,0,workerid_0508
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0508
memory_check,0,NA,NA,3,short jockey,1,0,workerid_0508
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0508
memory_check,0,NA,NA,5,long song,1,0,workerid_0508
memory_check,0,NA,NA,6,beautiful watch,0,1,workerid_0508
memory_check,0,NA,NA,7,light adult,1,0,workerid_0508
memory_check,1,NA,NA,8,light piece of chalk,1,1,workerid_0508
memory_check,0,NA,NA,9,purple guitar,0,1,workerid_0508
botcaptcha,jessica,"Robert says to Jessica: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0509
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0509
memory_check,1,NA,NA,0,slow frying pan,1,1,workerid_0509
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0509
memory_check,0,NA,NA,2,short basketball player,1,0,workerid_0509
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0509
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0509
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0509
memory_check,1,NA,NA,6,light baby,1,1,workerid_0509
memory_check,0,NA,NA,7,shiny necklace,0,1,workerid_0509
memory_check,1,NA,NA,8,light watermelon,1,1,workerid_0509
memory_check,0,NA,NA,9,hot smoothie,1,0,workerid_0509
botcaptcha,elizabeth,"John says to Elizabeth: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0510
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0510
memory_check,1,NA,NA,0,cold fall,1,1,workerid_0510
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0510
memory_check,1,NA,NA,2,fast sloth,1,1,workerid_0510
memory_check,1,NA,NA,3,small bush,1,1,workerid_0510
memory_check,1,NA,NA,4,long bassett hound,1,1,workerid_0510
memory_check,1,NA,NA,5,light seagull,1,1,workerid_0510
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0510
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0510
memory_check,0,NA,NA,8,beautiful watch,0,1,workerid_0510
memory_check,0,NA,NA,9,shiny necklace,0,1,workerid_0510
botcaptcha,Linda,"Thomas says to Linda: It's a beautiful day, isn't it?",Who is Thomas talking to?,NA,NA,NA,NA,workerid_0511
warm_up,stood,NA,NA,0,tall,Empire State Building,0,workerid_0511
memory_check,0,NA,NA,0,strong hurricane,1,0,workerid_0511
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0511
memory_check,1,NA,NA,2,wild animal,0,0,workerid_0511
memory_check,1,NA,NA,3,long limousine,1,1,workerid_0511
memory_check,1,NA,NA,4,cheap Japanese restaurant,1,1,workerid_0511
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0511
memory_check,0,NA,NA,6,short opera,1,0,workerid_0511
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0511
memory_check,0,NA,NA,8,slow sloth,1,0,workerid_0511
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0511
botcaptcha,Jennifer,"John says to Jennifer: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0512
warm_up,The Empire State Building is tall,NA,NA,0,tall,Empire State Building,0,workerid_0512
memory_check,0,NA,NA,0,light spaniel,1,0,workerid_0512
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0512
memory_check,0,NA,NA,2,long dachshund,1,0,workerid_0512
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0512
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0512
memory_check,0,NA,NA,5,slow instant pot,1,0,workerid_0512
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0512
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0512
memory_check,0,NA,NA,8,heavy truck,1,0,workerid_0512
memory_check,1,NA,NA,9,hard melon,1,1,workerid_0512
botcaptcha,patricia,"Richard says to Patricia: It's a beautiful day, isn't it?",Who is Richard talking to?,NA,NA,NA,NA,workerid_0513
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0513
memory_check,1,NA,NA,0,heavy trash can,1,1,workerid_0513
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0513
memory_check,0,NA,NA,2,wild animal,0,1,workerid_0513
memory_check,1,NA,NA,3,narrow side road,1,1,workerid_0513
memory_check,0,NA,NA,4,beautiful watch,0,1,workerid_0513
memory_check,1,NA,NA,5,cheap steak,1,1,workerid_0513
memory_check,0,NA,NA,6,expensive metal,1,0,workerid_0513
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0513
memory_check,1,NA,NA,8,short limousine,1,1,workerid_0513
memory_check,0,NA,NA,9,shiny necklace,0,1,workerid_0513
botcaptcha,susan,"William says to Susan: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0514
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0514
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0514
memory_check,0,NA,NA,1,small moth,1,0,workerid_0514
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0514
memory_check,1,NA,NA,3,strong golfer,1,1,workerid_0514
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0514
memory_check,0,NA,NA,5,wild animal,0,1,workerid_0514
memory_check,1,NA,NA,6,small refrigerator,1,1,workerid_0514
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0514
memory_check,1,NA,NA,8,heavy adult,1,1,workerid_0514
memory_check,1,NA,NA,9,short bonsai tree,1,1,workerid_0514
botcaptcha,barbara,"Charles says to Barbara: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0515
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0515
memory_check,1,NA,NA,0,short bassett hound,1,1,workerid_0515
memory_check,1,NA,NA,1,short sunflower,1,1,workerid_0515
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0515
memory_check,0,NA,NA,3,short smartcar,1,0,workerid_0515
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0515
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0515
memory_check,1,NA,NA,6,warm winter,1,1,workerid_0515
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0515
memory_check,1,NA,NA,8,quick adult,1,1,workerid_0515
memory_check,0,NA,NA,9,green shirt,0,1,workerid_0515
botcaptcha,margaret,"John says to Margaret: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0516
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0516
memory_check,1,NA,NA,0,loud rooster,1,1,workerid_0516
memory_check,1,NA,NA,1,fast truck,1,1,workerid_0516
memory_check,0,NA,NA,2,purple guitar,0,1,workerid_0516
memory_check,0,NA,NA,3,light pen,1,0,workerid_0516
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0516
memory_check,1,NA,NA,5,long sitcom,1,1,workerid_0516
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0516
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0516
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0516
memory_check,1,NA,NA,9,hot sauna,1,1,workerid_0516
botcaptcha,Linda,"Joseph says to Linda: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0517
warm_up,buildings ,NA,NA,0,tall,Empire State Building,1,workerid_0517
memory_check,1,NA,NA,0,quiet restaurant,1,1,workerid_0517
memory_check,1,NA,NA,1,short adult,1,1,workerid_0517
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0517
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0517
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0517
memory_check,0,NA,NA,5,light pencil,1,0,workerid_0517
memory_check,1,NA,NA,6,short alley,1,1,workerid_0517
memory_check,1,NA,NA,7,quiet powerboat,1,1,workerid_0517
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0517
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0517
botcaptcha,margaret,"John says to Margaret: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0518
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0518
memory_check,0,NA,NA,0,green shirt,0,1,workerid_0518
memory_check,1,NA,NA,1,short skyscraper,1,1,workerid_0518
memory_check,0,NA,NA,2,purple guitar,0,1,workerid_0518
memory_check,1,NA,NA,3,light baby,1,1,workerid_0518
memory_check,0,NA,NA,4,shiny necklace,0,1,workerid_0518
memory_check,1,NA,NA,5,loud rap concert,1,1,workerid_0518
memory_check,1,NA,NA,6,slow crockpot,1,1,workerid_0518
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0518
memory_check,1,NA,NA,8,cheap bronze,1,1,workerid_0518
memory_check,1,NA,NA,9,wild animal,0,0,workerid_0518
botcaptcha,Mary,"Charles says to Mary: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0519
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0519
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0519
memory_check,1,NA,NA,1,narrow river,1,1,workerid_0519
memory_check,1,NA,NA,2,loud owl,1,1,workerid_0519
memory_check,1,NA,NA,3,soft carpet,1,1,workerid_0519
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0519
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0519
memory_check,0,NA,NA,6,wild animal,0,1,workerid_0519
memory_check,0,NA,NA,7,purple guitar,0,1,workerid_0519
memory_check,1,NA,NA,8,light monkey,1,1,workerid_0519
memory_check,1,NA,NA,9,tall monkey,1,1,workerid_0519
botcaptcha,sarah,"Thomas says to Sarah: It's a beautiful day, isn't it?",Who is Thomas talking to?,NA,NA,NA,NA,workerid_0520
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0520
memory_check,0,NA,NA,0,weak condo,1,0,workerid_0520
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0520
memory_check,0,NA,NA,2,light day,1,0,workerid_0520
memory_check,0,NA,NA,3,wild animal,0,1,workerid_0520
memory_check,1,NA,NA,4,quick instant pot,1,1,workerid_0520
memory_check,1,NA,NA,5,dark black paint,1,1,workerid_0520
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0520
memory_check,1,NA,NA,7,loud parrot,1,1,workerid_0520
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0520
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0520
botcaptcha,mary,"Charles says to Mary: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0521
warm_up,BUILDING,NA,NA,0,tall,Empire State Building,0,workerid_0521
memory_check,1,NA,NA,0,fast speedboat,1,1,workerid_0521
memory_check,1,NA,NA,1,weak teenager,1,1,workerid_0521
memory_check,1,NA,NA,2,purple guitar,0,0,workerid_0521
memory_check,1,NA,NA,3,cold summer,1,1,workerid_0521
memory_check,1,NA,NA,4,light printer,1,1,workerid_0521
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0521
memory_check,1,NA,NA,6,big ant,1,1,workerid_0521
memory_check,1,NA,NA,7,wild animal,0,0,workerid_0521
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0521
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0521
botcaptcha,margaret,"Michael says to Margaret: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0522
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0522
memory_check,1,NA,NA,0,dark rose,1,1,workerid_0522
memory_check,1,NA,NA,1,hard cotton,1,1,workerid_0522
memory_check,1,NA,NA,2,wild animal,0,0,workerid_0522
memory_check,1,NA,NA,3,beautiful watch,0,0,workerid_0522
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0522
memory_check,1,NA,NA,5,big herring,1,1,workerid_0522
memory_check,0,NA,NA,6,strong teenager,1,0,workerid_0522
memory_check,0,NA,NA,7,shiny necklace,0,1,workerid_0522
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0522
memory_check,1,NA,NA,9,cheap shirt,1,1,workerid_0522
botcaptcha,mary,"Thomas says to Mary: It's a beautiful day, isn't it?",Who is Thomas talking to?,NA,NA,NA,NA,workerid_0523
warm_up,other buildings,NA,NA,0,tall,Empire State Building,1,workerid_0523
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0523
memory_check,0,NA,NA,1,shiny necklace,0,1,workerid_0523
memory_check,1,NA,NA,2,slow speedboat,1,1,workerid_0523
memory_check,1,NA,NA,3,short relay race,1,1,workerid_0523
memory_check,1,NA,NA,4,big toaster,1,1,workerid_0523
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0523
memory_check,1,NA,NA,6,tall penguin,1,1,workerid_0523
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0523
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0523
memory_check,0,NA,NA,9,tall redwood tree,1,0,workerid_0523
botcaptcha,elizabeth,"William says to Elizabeth: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0524
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0524
memory_check,1,NA,NA,0,cold oven,1,1,workerid_0524
memory_check,1,NA,NA,1,beautiful watch,0,0,workerid_0524
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0524
memory_check,1,NA,NA,3,light truck,1,1,workerid_0524
memory_check,1,NA,NA,4,warm soup,1,1,workerid_0524
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0524
memory_check,1,NA,NA,6,short teenager,1,1,workerid_0524
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0524
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0524
memory_check,1,NA,NA,9,expensive raspberries,1,1,workerid_0524
botcaptcha,linda,"John says to Linda: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0525
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0525
memory_check,1,NA,NA,0,small great dane,1,1,workerid_0525
memory_check,1,NA,NA,1,small herring,1,1,workerid_0525
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0525
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0525
memory_check,1,NA,NA,4,cold shopping mall,1,1,workerid_0525
memory_check,1,NA,NA,5,hard mushroom,1,1,workerid_0525
memory_check,1,NA,NA,6,wild animal,0,0,workerid_0525
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0525
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0525
memory_check,1,NA,NA,9,fast sloth,1,1,workerid_0525
botcaptcha,sarah,"Charles says to Sarah: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0526
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0526
memory_check,1,NA,NA,0,weak adult,1,1,workerid_0526
memory_check,1,NA,NA,1,slow crockpot,1,1,workerid_0526
memory_check,1,NA,NA,2,noisy library,1,1,workerid_0526
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0526
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0526
memory_check,0,NA,NA,5,small tree,1,0,workerid_0526
